CIM_COD;CIM_LIB;ALD_030_COD;CAT_CIM_COD;VER_CPT_COD;VER_CPT_DTE;CAT_TUM_COD
X359;Éruption volcanique, lieu sans précision;99;X35;V8.0;02JUL2017:00:00:00;
X36;Avalanche, glissement de terrain et autres mouvements telluriques;99;X36;V8.0;02JUL2017:00:00:00;
X360;Avalanche, glissement de terrain et autres mouvements telluriques, domicile;99;X36;V8.0;02JUL2017:00:00:00;
X361;Avalanche, glissement de terrain et autres mouvements telluriques, établissement collectif;99;X36;V8.0;02JUL2017:00:00:00;
X362;Avalanche, glissement de terrain et autres mouvements telluriques, école et lieu public;99;X36;V8.0;02JUL2017:00:00:00;
X363;Avalanche, glissement de terrain et autres mouvements telluriques, lieu de sport;99;X36;V8.0;02JUL2017:00:00:00;
Y272;Contact avec de la vapeur d'eau, des gaz et objets brûlants, intention non déterminée, école et lieu public;99;Y27;V8.0;02JUL2017:00:00:00;
Y273;Contact avec de la vapeur d'eau, des gaz et objets brûlants, intention non déterminée, lieu de sport;99;Y27;V8.0;02JUL2017:00:00:00;
Y274;Contact avec de la vapeur d'eau, des gaz et objets brûlants, intention non déterminée, rue ou route;99;Y27;V8.0;02JUL2017:00:00:00;
Y275;Contact avec de la vapeur d'eau, des gaz et objets brûlants, intention non déterminée, zone de commerce;99;Y27;V8.0;02JUL2017:00:00:00;
Y276;Contact avec de la vapeur d'eau, des gaz et objets brûlants, intention non déterminée, local industriel et chantier;99;Y27;V8.0;02JUL2017:00:00:00;
Y277;Contact avec de la vapeur d'eau, des gaz et objets brûlants, intention non déterminée, exploitation agricole;99;Y27;V8.0;02JUL2017:00:00:00;
Y278;Contact avec de la vapeur d'eau, des gaz et objets brûlants, intention non déterminée, autres lieux précisés;99;Y27;V8.0;02JUL2017:00:00:00;
Y279;Contact avec de la vapeur d'eau, des gaz et objets brûlants, intention non déterminée, lieu sans précision;99;Y27;V8.0;02JUL2017:00:00:00;
Y28;Contact avec objet tranchant, intention non déterminée;99;Y28;V8.0;02JUL2017:00:00:00;
Y280;Contact avec objet tranchant, intention non déterminée, domicile;99;Y28;V8.0;02JUL2017:00:00:00;
Y281;Contact avec objet tranchant, intention non déterminée, établissement collectif;99;Y28;V8.0;02JUL2017:00:00:00;
Y282;Contact avec objet tranchant, intention non déterminée, école et lieu public;99;Y28;V8.0;02JUL2017:00:00:00;
Y283;Contact avec objet tranchant, intention non déterminée, lieu de sport;99;Y28;V8.0;02JUL2017:00:00:00;
Y284;Contact avec objet tranchant, intention non déterminée, rue ou route;99;Y28;V8.0;02JUL2017:00:00:00;
Y285;Contact avec objet tranchant, intention non déterminée, zone de commerce;99;Y28;V8.0;02JUL2017:00:00:00;
Y286;Contact avec objet tranchant, intention non déterminée, local industriel et chantier;99;Y28;V8.0;02JUL2017:00:00:00;
Y287;Contact avec objet tranchant, intention non déterminée, exploitation agricole;99;Y28;V8.0;02JUL2017:00:00:00;
Y288;Contact avec objet tranchant, intention non déterminée, autres lieux précisés;99;Y28;V8.0;02JUL2017:00:00:00;
Y289;Contact avec objet tranchant, intention non déterminée, lieu sans précision;99;Y28;V8.0;02JUL2017:00:00:00;
Y29;Contact avec objet contondant, intention non déterminée;99;Y29;V8.0;02JUL2017:00:00:00;
Y290;Contact avec objet contondant, intention non déterminée, domicile;99;Y29;V8.0;02JUL2017:00:00:00;
Y291;Contact avec objet contondant, intention non déterminée, établissement collectif;99;Y29;V8.0;02JUL2017:00:00:00;
Y292;Contact avec objet contondant, intention non déterminée, école et lieu public;99;Y29;V8.0;02JUL2017:00:00:00;
Y293;Contact avec objet contondant, intention non déterminée, lieu de sport;99;Y29;V8.0;02JUL2017:00:00:00;
Y294;Contact avec objet contondant, intention non déterminée, rue ou route;99;Y29;V8.0;02JUL2017:00:00:00;
Y295;Contact avec objet contondant, intention non déterminée, zone de commerce;99;Y29;V8.0;02JUL2017:00:00:00;
Y296;Contact avec objet contondant, intention non déterminée, local industriel et chantier;99;Y29;V8.0;02JUL2017:00:00:00;
Y297;Contact avec objet contondant, intention non déterminée, exploitation agricole;99;Y29;V8.0;02JUL2017:00:00:00;
Y298;Contact avec objet contondant, intention non déterminée, autres lieux précisés;99;Y29;V8.0;02JUL2017:00:00:00;
Y299;Contact avec objet contondant, intention non déterminée, lieu sans précision;99;Y29;V8.0;02JUL2017:00:00:00;
Y30;Chute, saut ou précipitation dans le vide, intention non déterminée;99;Y30;V8.0;02JUL2017:00:00:00;
Y300;Chute, saut ou précipitation dans le vide, intention non déterminée, domicile;99;Y30;V8.0;02JUL2017:00:00:00;
Y301;Chute, saut ou précipitation dans le vide, intention non déterminée, établissement collectif;99;Y30;V8.0;02JUL2017:00:00:00;
Y302;Chute, saut ou précipitation dans le vide, intention non déterminée, école et lieu public;99;Y30;V8.0;02JUL2017:00:00:00;
Y303;Chute, saut ou précipitation dans le vide, intention non déterminée, lieu de sport;99;Y30;V8.0;02JUL2017:00:00:00;
Y304;Chute, saut ou précipitation dans le vide, intention non déterminée, rue ou route;99;Y30;V8.0;02JUL2017:00:00:00;
Y305;Chute, saut ou précipitation dans le vide, intention non déterminée, zone de commerce;99;Y30;V8.0;02JUL2017:00:00:00;
Y306;Chute, saut ou précipitation dans le vide, intention non déterminée, local industriel et chantier;99;Y30;V8.0;02JUL2017:00:00:00;
Y307;Chute, saut ou précipitation dans le vide, intention non déterminée, exploitation agricole;99;Y30;V8.0;02JUL2017:00:00:00;
Y308;Chute, saut ou précipitation dans le vide, intention non déterminée, autres lieux précisés;99;Y30;V8.0;02JUL2017:00:00:00;
Y309;Chute, saut ou précipitation dans le vide, intention non déterminée, lieu sans précision;99;Y30;V8.0;02JUL2017:00:00:00;
Y31;Lésion traumatique par un objet en mouvement (la victime étant tombée ou couchée devant l'objet ou entrée en collision avec celui-ci), intention non déterminée;99;Y31;V8.0;02JUL2017:00:00:00;
Y310;Lésion traumatique par un objet en mouvement (la victime étant tombée ou couchée devant l'objet ou entrée en collision avec celui-ci), intention non déterminée, domicile;99;Y31;V8.0;02JUL2017:00:00:00;
Y311;Lésion traumatique par un objet en mouvement (la victime étant tombée ou couchée devant l'objet ou entrée en collision avec celui-ci), intention non déterminée, établissement collectif;99;Y31;V8.0;02JUL2017:00:00:00;
Y312;Lésion traumatique par un objet en mouvement (la victime étant tombée ou couchée devant l'objet ou entrée en collision avec celui-ci), intention non déterminée, école et lieu public;99;Y31;V8.0;02JUL2017:00:00:00;
Y313;Lésion traumatique par un objet en mouvement (la victime étant tombée ou couchée devant l'objet ou entrée en collision avec celui-ci), intention non déterminée, lieu de sport;99;Y31;V8.0;02JUL2017:00:00:00;
Y314;Lésion traumatique par un objet en mouvement (la victime étant tombée ou couchée devant l'objet ou entrée en collision avec celui-ci), intention non déterminée, rue ou route;99;Y31;V8.0;02JUL2017:00:00:00;
Y315;Lésion traumatique par un objet en mouvement (la victime étant tombée ou couchée devant l'objet ou entrée en collision avec celui-ci), intention non déterminée, zone de commerce;99;Y31;V8.0;02JUL2017:00:00:00;
Y316;Lésion traumatique par un objet en mouvement (la victime étant tombée ou couchée devant l'objet ou entrée en collision avec celui-ci), intention non déterminée, local industriel et chantier;99;Y31;V8.0;02JUL2017:00:00:00;
Y317;Lésion traumatique par un objet en mouvement (la victime étant tombée ou couchée devant l'objet ou entrée en collision avec celui-ci), intention non déterminée, exploitation agricole;99;Y31;V8.0;02JUL2017:00:00:00;
Y318;Lésion traumatique par un objet en mouvement (la victime étant tombée ou couchée devant l'objet ou entrée en collision avec celui-ci), intention non déterminée, autres lieux précisés;99;Y31;V8.0;02JUL2017:00:00:00;
N0330;Syndrome néphritique chronique avec glomérulonéphrite proliférative mésangiale diffuse, avec dépôts d'Ig A;19;N03;V8.0;02JUL2017:00:00:00;
N0339;Syndrome néphritique chronique avec glomérulonéphrite proliférative mésangiale diffuse, autres ou sans précision;19;N03;V8.0;02JUL2017:00:00:00;
N034;Syndrome néphritique chronique avec glomérulonéphrite proliférative endocapillaire diffuse;19;N03;V8.0;02JUL2017:00:00:00;
N035;Syndrome néphritique chronique avec glomérulonéphrite mésangiocapillaire diffuse;19;N03;V8.0;02JUL2017:00:00:00;
N036;Syndrome néphritique chronique avec maladie à dépôt dense;19;N03;V8.0;02JUL2017:00:00:00;
N037;Syndrome néphritique chronique avec glomérulonéphrite diffuse en croissant;19;N03;V8.0;02JUL2017:00:00:00;
N038;Syndromes néphritiques chroniques avec autres lésions morphologiques;19;N03;V8.0;02JUL2017:00:00:00;
N0380;Syndrome néphritique chronique avec autres lésions, avec dépôts d'Ig A;19;N03;V8.0;02JUL2017:00:00:00;
N0389;Syndrome néphritique chronique avec autres lésions morphologiques, autres et sans précision;19;N03;V8.0;02JUL2017:00:00:00;
N039;Syndrome néphritique chronique, sans précision;19;N03;V8.0;02JUL2017:00:00:00;
N04;Syndrome néphrotique;19;N04;V8.0;02JUL2017:00:00:00;
N040;Syndrome néphrotique avec anomalies glomérulaires mineures;19;N04;V8.0;02JUL2017:00:00:00;
Q058;Spina bifida sacré, (sans hydrocéphalie);9;Q05;V8.0;02JUL2017:00:00:00;
Q059;Spina bifida, sans précision;9;Q05;V8.0;02JUL2017:00:00:00;
Q06;Autres malformations congénitales de la moelle épinière;9;Q06;V8.0;02JUL2017:00:00:00;
Q060;Amyélie;9;Q06;V8.0;02JUL2017:00:00:00;
Q061;Hypoplasie et dysplasie de la moelle épinière;9;Q06;V8.0;02JUL2017:00:00:00;
Q062;Diastématomyélie;9;Q06;V8.0;02JUL2017:00:00:00;
Q063;Autres malformations congénitales de la queue de cheval;9;Q06;V8.0;02JUL2017:00:00:00;
Q064;Hydromyélie;9;Q06;V8.0;02JUL2017:00:00:00;
Q068;Autres malformations congénitales précisées de la moelle épinière;9;Q06;V8.0;02JUL2017:00:00:00;
Q069;Malformation congénitale de la moelle épinière, sans précision;9;Q06;V8.0;02JUL2017:00:00:00;
Q07;Autres malformations congénitales du système nerveux;9;Q07;V8.0;02JUL2017:00:00:00;
Q070;Syndrome d'Arnold-Chiari;9;Q07;V8.0;02JUL2017:00:00:00;
Q078;Autres malformations congénitales précisées du système nerveux;9;Q07;V8.0;02JUL2017:00:00:00;
Q079;Malformation congénitale du système nerveux, sans précision;9;Q07;V8.0;02JUL2017:00:00:00;
Q10;Malformations congénitales des paupières, de l'appareil lacrymal et de l'orbite;99;Q10;V8.0;02JUL2017:00:00:00;
Q100;Ptosis congénital;99;Q10;V8.0;02JUL2017:00:00:00;
Q101;Ectropion congénital;99;Q10;V8.0;02JUL2017:00:00:00;
Q102;Entropion congénital;99;Q10;V8.0;02JUL2017:00:00:00;
Q103;Autres malformations congénitales des paupières;99;Q10;V8.0;02JUL2017:00:00:00;
Q104;Absence et agénésie de l'appareil lacrymal;99;Q10;V8.0;02JUL2017:00:00:00;
Q105;Sténose ou rétrécissement congénital du canal lacrymal;99;Q10;V8.0;02JUL2017:00:00:00;
Q106;Autres malformations congénitales de l'appareil lacrymal;99;Q10;V8.0;02JUL2017:00:00:00;
Q107;Malformation congénitale de l'orbite;99;Q10;V8.0;02JUL2017:00:00:00;
Q11;Anophtalmie, microphtalmie et macrophtalmie;99;Q11;V8.0;02JUL2017:00:00:00;
Q110;Oeil kystique;99;Q11;V8.0;02JUL2017:00:00:00;
Q111;Autres formes d'anophtalmie;99;Q11;V8.0;02JUL2017:00:00:00;
Q112;Microphtalmie;99;Q11;V8.0;02JUL2017:00:00:00;
Q113;Macrophtalmie;99;Q11;V8.0;02JUL2017:00:00:00;
Q12;Malformations congénitales du cristallin;99;Q12;V8.0;02JUL2017:00:00:00;
Q120;Cataracte congénitale;99;Q12;V8.0;02JUL2017:00:00:00;
Q121;Luxation congénitale du cristallin;99;Q12;V8.0;02JUL2017:00:00:00;
Q122;Colobome du cristallin;99;Q12;V8.0;02JUL2017:00:00:00;
Q123;Aphakie congénitale;99;Q12;V8.0;02JUL2017:00:00:00;
Q124;Sphérophakie;99;Q12;V8.0;02JUL2017:00:00:00;
Q128;Autres malformations congénitales du cristallin;99;Q12;V8.0;02JUL2017:00:00:00;
Q129;Malformation congénitale du cristallin, sans précision;99;Q12;V8.0;02JUL2017:00:00:00;
Q13;Malformations congénitales de la chambre antérieure de l'oeil;99;Q13;V8.0;02JUL2017:00:00:00;
Q130;Colobome (de l'iris);99;Q13;V8.0;02JUL2017:00:00:00;
Q131;Absence (congénitale) d'iris;99;Q13;V8.0;02JUL2017:00:00:00;
Q132;Autres malformations congénitales de l'iris;99;Q13;V8.0;02JUL2017:00:00:00;
Q133;Opacité congénitale de la cornée;99;Q13;V8.0;02JUL2017:00:00:00;
Q134;Autres malformations congénitales de la cornée;99;Q13;V8.0;02JUL2017:00:00:00;
Q135;Sclérotique bleue;99;Q13;V8.0;02JUL2017:00:00:00;
Q138;Autres malformations congénitales de la chambre antérieure de l'oeil;99;Q13;V8.0;02JUL2017:00:00:00;
Q139;Malformation congénitale de la chambre antérieure de l'oeil, sans précision;99;Q13;V8.0;02JUL2017:00:00:00;
Q14;Malformations congénitales de la chambre postérieure de l'oeil;99;Q14;V8.0;02JUL2017:00:00:00;
Q140;Malformation congénitale du corps vitré;99;Q14;V8.0;02JUL2017:00:00:00;
Q141;Malformation congénitale de la rétine;99;Q14;V8.0;02JUL2017:00:00:00;
Q142;Malformation congénitale de la papille optique;99;Q14;V8.0;02JUL2017:00:00:00;
Q143;Malformation congénitale de la choroïde;99;Q14;V8.0;02JUL2017:00:00:00;
Q148;Autres malformations congénitales de la chambre postérieure de l'oeil;99;Q14;V8.0;02JUL2017:00:00:00;
Q149;Malformation congénitale de la chambre postérieure de l'oeil, sans précision;99;Q14;V8.0;02JUL2017:00:00:00;
Q15;Autres malformations congénitales de l'oeil;99;Q15;V8.0;02JUL2017:00:00:00;
Q150;Glaucome congénital;99;Q15;V8.0;02JUL2017:00:00:00;
Q158;Autres malformations congénitales précisées de l'oeil;99;Q15;V8.0;02JUL2017:00:00:00;
Q159;Malformation congénitale de l'oeil, sans précision;99;Q15;V8.0;02JUL2017:00:00:00;
Q16;Malformations congénitales de l'oreille avec atteinte de l'audition;99;Q16;V8.0;02JUL2017:00:00:00;
Q160;Absence congénitale du pavillon de l'oreille;99;Q16;V8.0;02JUL2017:00:00:00;
Q161;Absence, atrésie et rétrécissement congénitaux du conduit auditif (externe);99;Q16;V8.0;02JUL2017:00:00:00;
Q162;Absence (congénitale) de trompe d'Eustache;99;Q16;V8.0;02JUL2017:00:00:00;
Q163;Malformation congénitale des osselets;99;Q16;V8.0;02JUL2017:00:00:00;
Q164;Autres malformations congénitales de l'oreille moyenne;99;Q16;V8.0;02JUL2017:00:00:00;
Q165;Malformation congénitale de l'oreille interne;99;Q16;V8.0;02JUL2017:00:00:00;
Q169;Malformation congénitale de l'oreille (avec atteinte de l'audition), sans précision;99;Q16;V8.0;02JUL2017:00:00:00;
Q17;Autres malformations congénitales de l'oreille;99;Q17;V8.0;02JUL2017:00:00:00;
Q170;Pavillon surnuméraire;99;Q17;V8.0;02JUL2017:00:00:00;
Q171;Macrotie;99;Q17;V8.0;02JUL2017:00:00:00;
Q172;Microtie;99;Q17;V8.0;02JUL2017:00:00:00;
Q173;Autres déformations de l'oreille;99;Q17;V8.0;02JUL2017:00:00:00;
Q174;Anomalie de position de l'oreille;99;Q17;V8.0;02JUL2017:00:00:00;
Q175;Oreilles proéminentes;99;Q17;V8.0;02JUL2017:00:00:00;
Q178;Autres malformations congénitales précisées de l'oreille;99;Q17;V8.0;02JUL2017:00:00:00;
Q179;Malformation congénitale de l'oreille, sans précision;99;Q17;V8.0;02JUL2017:00:00:00;
Q18;Autres malformations congénitales de la face et du cou;99;Q18;V8.0;02JUL2017:00:00:00;
Q180;Fissure, fistule et kyste d'origine branchiale;99;Q18;V8.0;02JUL2017:00:00:00;
Q181;Fistule et kyste préauriculaires;99;Q18;V8.0;02JUL2017:00:00:00;
Q182;Autres malformations d'origine branchiale;99;Q18;V8.0;02JUL2017:00:00:00;
Q183;Cou palmé;99;Q18;V8.0;02JUL2017:00:00:00;
Q184;Macrostomie;99;Q18;V8.0;02JUL2017:00:00:00;
Q185;Microstomie;99;Q18;V8.0;02JUL2017:00:00:00;
Q186;Macrochéilie;99;Q18;V8.0;02JUL2017:00:00:00;
Q187;Microchéilie;99;Q18;V8.0;02JUL2017:00:00:00;
Q057;Spina bifida lombaire, (sans hydrocéphalie);9;Q05;V8.0;02JUL2017:00:00:00;
Q188;Autres malformations congénitales précisées de la face et du cou;99;Q18;V8.0;02JUL2017:00:00:00;
Q189;Malformation congénitale de la face et du cou, sans précision;99;Q18;V8.0;02JUL2017:00:00:00;
Q20;Malformations congénitales des cavités et des orifices cardiaques;5;Q20;V8.0;02JUL2017:00:00:00;
N888;Autres affections non inflammatoires précisées du col de l'utérus;99;N88;V8.0;02JUL2017:00:00:00;
N889;Affection non inflammatoire du col de l'utérus, sans précision;99;N88;V8.0;02JUL2017:00:00:00;
N89;Autres affections non inflammatoires du vagin;99;N89;V8.0;02JUL2017:00:00:00;
N890;Dysplasie légère du vagin;99;N89;V8.0;02JUL2017:00:00:00;
N891;Dysplasie moyenne du vagin;99;N89;V8.0;02JUL2017:00:00:00;
N892;Dysplasie sévère du vagin, non classée ailleurs;99;N89;V8.0;02JUL2017:00:00:00;
N893;Dysplasie du vagin, sans précision;99;N89;V8.0;02JUL2017:00:00:00;
N894;Leucoplasie du vagin;99;N89;V8.0;02JUL2017:00:00:00;
N895;Rétrécissement et atrésie du vagin;99;N89;V8.0;02JUL2017:00:00:00;
N896;Anneau hyménal serré;99;N89;V8.0;02JUL2017:00:00:00;
N897;Hématocolpos;99;N89;V8.0;02JUL2017:00:00:00;
N759;Affection de la glande de Bartholin, sans précision;99;N75;V8.0;02JUL2017:00:00:00;
N76;Autres inflammations du vagin et de la vulve;99;N76;V8.0;02JUL2017:00:00:00;
N760;Vaginite (aiguë);99;N76;V8.0;02JUL2017:00:00:00;
N761;Vaginite subaiguë et chronique;99;N76;V8.0;02JUL2017:00:00:00;
N762;Vulvite (aiguë);99;N76;V8.0;02JUL2017:00:00:00;
N763;Vulvite subaiguë et chronique;99;N76;V8.0;02JUL2017:00:00:00;
N764;Abcès de la vulve;99;N76;V8.0;02JUL2017:00:00:00;
N765;Ulcération du vagin;99;N76;V8.0;02JUL2017:00:00:00;
N766;Ulcération de la vulve;99;N76;V8.0;02JUL2017:00:00:00;
N768;Autres inflammations précisées du vagin et de la vulve;99;N76;V8.0;02JUL2017:00:00:00;
N77;Ulcération et inflammation vulvo-vaginales au cours de maladies classées ailleurs;99;N77;V8.0;02JUL2017:00:00:00;
N770;Ulcération de la vulve au cours de maladies infectieuses et parasitaires classées ailleurs;99;N77;V8.0;02JUL2017:00:00:00;
N771;Vaginite, vulvite et vulvo-vaginite au cours de maladies infectieuses et parasitaires classées ailleurs;99;N77;V8.0;02JUL2017:00:00:00;
N778;Ulcération et inflammation vulvo-vaginales au cours d'autres maladies classées ailleurs;99;N77;V8.0;02JUL2017:00:00:00;
N80;Endométriose;99;N80;V8.0;02JUL2017:00:00:00;
N800;Endométriose de l'utérus;99;N80;V8.0;02JUL2017:00:00:00;
N801;Endométriose de l'ovaire;99;N80;V8.0;02JUL2017:00:00:00;
N898;Autres affections non inflammatoires précisées du vagin;99;N89;V8.0;02JUL2017:00:00:00;
N899;Affection non inflammatoire du vagin, sans précision;99;N89;V8.0;02JUL2017:00:00:00;
N90;Autres affections non inflammatoires de la vulve et du périnée;99;N90;V8.0;02JUL2017:00:00:00;
N900;Dysplasie légère de la vulve;99;N90;V8.0;02JUL2017:00:00:00;
N901;Dysplasie moyenne de la vulve;99;N90;V8.0;02JUL2017:00:00:00;
N902;Dysplasie sévère de la vulve, non classée ailleurs;99;N90;V8.0;02JUL2017:00:00:00;
N903;Dysplasie de la vulve, sans précision;99;N90;V8.0;02JUL2017:00:00:00;
N904;Leucoplasie de la vulve;99;N90;V8.0;02JUL2017:00:00:00;
N905;Atrophie de la vulve;99;N90;V8.0;02JUL2017:00:00:00;
N906;Hypertrophie de la vulve;99;N90;V8.0;02JUL2017:00:00:00;
